Law ID,ST,Law Class,Handguns or Long Guns,Effect,Type of Change,Year,Suicides,Homicides,Content,sentiment_score,sentiment_label,s_before,s_after,Sui_Diff,h_before,h_after,Hom_Diff,Num_Laws,State,universl,permit,HuntLic,GunsAmmo,BackChk,avg_own_est
RI1037,RI,prohibited possessor,handgun and long gun,Restrictive,Implement,2018,2.05,1.16,  Upon the filing of a petition under this chapter  the court may enter a temporary order   if the court finds there is probable cause from specific facts shown by the petition that the   respondent poses a significant danger of causing imminent personal injury to self or others by   having in their custody or control  or by purchasing  possessing  or receiving  a firearm before   notice can be served and a hearing held ,0.9938229322433472,NEGATIVE,2.5722222222222224,,,1.6811111111111108,,,2,,,,,,,
RI1038,RI,prohibited possessor,handgun and long gun,Restrictive,Implement,2018,2.05,1.16,  Upon the filing of a petition under this chapter  the court may enter a temporary order   if the court finds there is probable cause from specific facts shown by the petition that the   respondent poses a significant danger of causing imminent personal injury to self or others by   having in their custody or control  or by purchasing  possessing  or receiving  a firearm before   notice can be served and a hearing held ,0.9938229322433472,NEGATIVE,2.5722222222222224,,,1.6811111111111108,,,2,,,,,,,
RI1044,RI,prohibited possessor,handgun and long gun,Restrictive,Modify,2017,2.87,0.98,         The frequency of interaction between the parties ,0.9975066781044006,POSITIVE,2.560769230769231,2.05,-19.9,1.708076923076923,1.16,-32.1,1,,,,,,,
RI1045,RI,background checks,handgun,Restrictive,Implement,1994,2.52,2.46,Beginning on the date that is   days after the date of enactment of this subsection and ending on the day before the date that is   months after such date of enactment  it shall be unlawful for any licensed importer  licensed manufacturer  or licensed dealer to sell  deliver  or transfer a handgun to an individual who is not licensed under section    unless     the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal  State  or local law ,0.9986502528190613,NEGATIVE,2.8599999999999994,2.5166666666666666,-12.0,2.1733333333333333,1.5654166666666667,-28.0,1,Rhode Island,1.0,1.0,0.172559518,-1.065434519,,
RI1046,RI,background checks,long gun,Restrictive,Implement,1998,2.42,0.98,Beginning on the date that is   days after the Attorney General notifies licensees under section    of the transferee containing a photograph of the transferee ,0.9770532846450806,NEGATIVE,2.8699999999999997,2.4494999999999996,-14.7,2.0,1.5785,-21.1,1,Rhode Island,1.0,1.0,0.173810598,-1.614225294,,
SC1005,SC,carrying a concealed weapon (ccw),handgun,Permissive,Modify,1996,9.25,6.45,Notwithstanding any other provision of law  except subject to subsection    SLED must issue a permit  which is no larger than three and one half inches by three inches in size  to carry a concealable weapon to a resident or qualified nonresident who is at least twenty one years of age and who is not prohibited by state law from possessing the weapon upon submission of   lists requirements     ,0.9748117327690125,NEGATIVE,8.963999999999999,8.166363636363634,-8.9,6.896000000000001,5.863636363636363,-15.0,1,South Carolina,0.0,0.0,0.238276864,-0.716574264,,0.47449981350000003
SC1007,SC,castle doctrine,handgun and long gun,Permissive,Modify,2006,7.01,6.25,A person who is not engaged in an unlawful activity and who is attacked in another place where he has a right to be  including  but not limited to  his place of business  has no duty to retreat and has the right to stand his ground and meet force with force  including deadly force  if he reasonably believes it is necessary to prevent death or great bodily injury to himself or another person or to prevent the commission of a violent crime as defined in Section       ,0.9710030555725098,POSITIVE,8.181333333333333,8.666666666666666,5.9,5.974000000000001,6.172499999999999,3.3,1,South Carolina,0.0,0.0,0.304822497,-0.782366655,-0.31970863,0.378914279
SC1011,SC,dealer license,handgun,Permissive,Repeal,2012,8.5,5.91,Repealed by   Act No          eff       ,0.9913910627365112,NEGATIVE,8.021428571428574,9.463333333333333,18.0,5.851904761904762,6.8549999999999995,17.1,2,South Carolina,0.0,0.0,0.343640002,-0.53022158,-0.252723637,0.478063551
SC1013,SC,firearm sales restrictions,handgun,Permissive,Repeal,2012,8.5,5.91,Repeal SECTION    Article    Chapter    Title   of the   Code is repealed,0.9992528557777405,NEGATIVE,8.021428571428574,9.463333333333333,18.0,5.851904761904762,6.8549999999999995,17.1,2,South Carolina,0.0,0.0,0.343640002,-0.53022158,-0.252723637,0.478063551
SC1017,SC,prohibited possessor,handgun and long gun,Restrictive,Implement,2013,9.23,5.31,A  It is unlawful for a person who has been adjudicated as a mental defective or who has been committed to a mental institution to ship  transport  possess  or receive a firearm or ammunition ,0.9980393052101135,NEGATIVE,8.04318181818182,9.510000000000002,18.2,5.854545454545455,7.164,22.4,1,South Carolina,0.0,0.0,0.266928942,-0.434369648,-0.350508393,0.540648903
SC1018,SC,prohibited possessor,handgun and long gun,Restrictive,Implement,2015,9.17,7.55,Firearms and ammunition prohibitions  penalties     that the State has restored the person s right to ship  transport  receive  or possess a firearm or ammunition  and shall request immediate removal of the person s name to whom the restrictions contained in this section apply ,0.9929560422897339,NEGATIVE,8.15,9.653333333333334,18.4,5.82,7.566666666666667,30.0,1,South Carolina,0.0,0.0,0.272676968,-0.398801859,-0.238913278,0.452155191
SC1023,SC,background checks,handgun,Restrictive,Implement,1994,8.96,7.23,Beginning on the date that is   days after the date of enactment of this subsection and ending on the day before the date that is   months after such date of enactment  it shall be unlawful for any licensed importer  licensed manufacturer  or licensed dealer to sell  deliver  or transfer a handgun to an individual who is not licensed under section    unless     the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal  State  or local law ,0.9986502528190613,NEGATIVE,9.26,8.207916666666668,-11.4,7.45,5.847916666666666,-21.5,1,South Carolina,0.0,0.0,0.244816766,-0.928080415,,0.532134061
SC1024,SC,background checks,long gun,Restrictive,Implement,1998,8.35,5.8,Beginning on the date that is   days after the Attorney General notifies licensees under section    of the transferee containing a photograph of the transferee ,0.9770532846450806,NEGATIVE,8.85142857142857,8.171000000000001,-7.7,6.681428571428573,5.868,-12.2,3,South Carolina,0.0,0.0,0.232411534,-0.606894684,,0.373584263
SC1029,SC,minimum age,handgun,Permissive,Modify,1998,8.35,5.8,  to possess or acquire handguns within this State ,0.6657772660255432,NEGATIVE,8.85142857142857,8.171000000000001,-7.7,6.681428571428573,5.868,-12.2,3,South Carolina,0.0,0.0,0.232411534,-0.606894684,,0.373584263
SC1032,SC,minimum age,handgun,Permissive,Modify,1998,8.35,5.8,  a person under the age of eighteen ,0.5414878129959106,NEGATIVE,8.85142857142857,8.171000000000001,-7.7,6.681428571428573,5.868,-12.2,3,South Carolina,0.0,0.0,0.232411534,-0.606894684,,0.373584263
SD1006,SD,castle doctrine,handgun and long gun,Permissive,Modify,2006,8.96,0.34,However  the person is justified in the use of deadly force only as provided in         and        A person does not have a duty to retreat if the person is in a place where he or she has a right to be ,0.87400221824646,POSITIVE,8.212666666666665,8.431666666666668,2.7,0.7846666666666666,1.497142857142857,90.8,1,South Dakota,0.0,0.0,0.57017202,1.08710941,1.571870642,
SD1009,SD,minimum age,handgun,Restrictive,Implement,1994,9.11,0.55,No person under the age of eighteen years may knowingly possess a pistol  A violation of this section is a Class   misdemeanor  ,0.9974848031997681,NEGATIVE,8.680000000000001,8.2575,-4.9,1.0333333333333332,0.9968421052631578,-3.5,2,South Dakota,0.0,0.0,0.76690126,0.388564037,,0.570945451
SD1016,SD,waiting period,handgun,Permissive,Repeal,2009,7.54,1.28,Repealed ,0.9758800268173218,NEGATIVE,8.106666666666667,8.874444444444443,9.5,0.7783333333333334,1.825,134.5,1,South Dakota,0.0,0.0,0.588190071,0.984842224,1.716901436,0.603099227
SD1027,SD,carrying a concealed weapon (ccw),handgun,Permissive,Modify,2019,,,The issuance of a permit to carry a concealed pistol under this chapter  or the recognition of nonresident permits to carry a concealed pistol under            does not impose a general prohibition on the carry of a pistol without a permit ,0.8912475109100342,NEGATIVE,8.333214285714284,,,0.9821739130434785,,,1,,,,,,,
SD1031,SD,background checks,handgun,Restrictive,Implement,1994,9.11,0.55,Beginning on the date that is   days after the date of enactment of this subsection and ending on the day before the date that is   months after such date of enactment  it shall be unlawful for any licensed importer  licensed manufacturer  or licensed dealer to sell  deliver  or transfer a handgun to an individual who is not licensed under section    unless     the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal  State  or local law ,0.9986502528190613,NEGATIVE,8.680000000000001,8.2575,-4.9,1.0333333333333332,0.9968421052631578,-3.5,2,South Dakota,0.0,0.0,0.76690126,0.388564037,,0.570945451
SD1032,SD,background checks,long gun,Restrictive,Implement,1998,9.54,0.37,Beginning on the date that is   days after the Attorney General notifies licensees under section    of the transferee containing a photograph of the transferee ,0.9770532846450806,NEGATIVE,8.99,8.043,-10.5,0.8771428571428571,1.072,22.2,1,South Dakota,0.0,0.0,0.657854361,0.537264386,,0.455028406
TN1002,TN,background checks,handgun,Permissive,Repeal,1998,9.15,6.1,  The background check does not apply to any person eligible to purchase a firearm as set out above who wishes to make an occasional sale of a used or second hand firearm legally purchased by the seller ,0.9969021081924438,NEGATIVE,9.484285714285715,9.001999999999999,-5.1,7.297142857142857,5.572,-23.6,4,Tennessee,1.0,0.0,0.39180724,0.25883004,,0.439412985
TN1005,TN,background checks,handgun,Permissive,Modify,2009,8.81,5.56,  The Tennessee bureau of investigation may require that the dealer verify the identification of the purchaser if that identity is in question by sending the thumbprints of the purchaser to the bureau ,0.9976462721824646,NEGATIVE,9.060555555555558,9.297777777777775,2.6,6.190555555555556,5.736666666666667,-7.3,2,Tennessee,0.0,0.0,0.352820549,-0.012525414,0.370272819,0.427551612
TN1006,TN,background checks,long gun,Restrictive,Implement,1998,9.15,6.1,  year after the completion of the firearms transaction thumbprint form ,0.9425721168518066,NEGATIVE,9.484285714285715,9.001999999999999,-5.1,7.297142857142857,5.572,-23.6,4,Tennessee,1.0,0.0,0.39180724,0.25883004,,0.439412985
TN1010,TN,carrying a concealed weapon (ccw),handgun,Permissive,Modify,1996,9.08,6.54,Except as provided in subsection    or any other state or federal law  and the applicant otherwise meets all of the requirements of this section  the department shall issue a permit to the applicant ,0.767850399017334,POSITIVE,9.648,9.011818181818184,-6.6,7.428,5.67909090909091,-23.5,1,Tennessee,1.0,0.0,0.400907561,-0.133410448,,0.48222465299999995
TN1013,TN,castle doctrine,handgun and long gun,Permissive,Modify,2007,8.55,5.61,Notwithstanding          a person who is not engaged in unlawful activity and is in a place where the person has a right to be has no duty to retreat before threatening or using force against another person when and to the degree the person reasonably believes the force is immediately necessary to protect against the other s use or attempted use of unlawful force    The belief of danger is founded upon reasonable grounds ,0.7186472415924072,POSITIVE,9.07375,9.259090909090908,2.0,6.27125,5.697272727272728,-9.2,1,Tennessee,0.0,0.0,0.412750456,-0.083970432,0.200769647,0.471954748
TN1015,TN,child access laws,handgun and long gun,Restrictive,Implement,1994,9.62,7.03,  is a Class D felony ,0.9970002770423889,NEGATIVE,9.793333333333335,9.024166666666666,-7.9,7.593333333333334,5.78375,-23.8,2,Tennessee,1.0,0.0,0.409364405,-0.477373917,,0.506513221
TN1021,TN,open carry,handgun,Permissive,Implement,1997,9.07,7.4, It is a defense to the application of         if the possession or carrying was   By a person authorized to possess or carry a firearm pursuant to         or          ,0.7565600872039795,NEGATIVE,9.553333333333333,9.009047619047621,-5.7,7.28,5.597142857142858,-23.1,1,Tennessee,1.0,0.0,0.398918604,-0.091382959,,0.5262604385
TN1033,TN,waiting period,handgun,Permissive,Repeal,1998,9.15,6.1,Repealed ,0.9758800268173218,NEGATIVE,9.484285714285715,9.001999999999999,-5.1,7.297142857142857,5.572,-23.6,4,Tennessee,1.0,0.0,0.39180724,0.25883004,,0.439412985
TN1034,TN,prohibited possessor,handgun and long gun,Restrictive,Implement,2009,8.81,5.56,         individuals in a business or social context ,0.9790239334106445,POSITIVE,9.060555555555558,9.297777777777775,2.6,6.190555555555556,5.736666666666667,-7.3,2,Tennessee,0.0,0.0,0.352820549,-0.012525414,0.370272819,0.427551612
TN1039,TN,background checks,handgun,Restrictive,Implement,1994,9.62,7.03,Beginning on the date that is   days after the date of enactment of this subsection and ending on the day before the date that is   months after such date of enactment  it shall be unlawful for any licensed importer  licensed manufacturer  or licensed dealer to sell  deliver  or transfer a handgun to an individual who is not licensed under section    unless     the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal  State  or local law ,0.9986502528190613,NEGATIVE,9.793333333333335,9.024166666666666,-7.9,7.593333333333334,5.78375,-23.8,2,Tennessee,1.0,0.0,0.409364405,-0.477373917,,0.506513221
TN1040,TN,background checks,long gun,Restrictive,Implement,1998,9.15,6.1,Beginning on the date that is   days after the Attorney General notifies licensees under section    of the transferee containing a photograph of the transferee ,0.9770532846450806,NEGATIVE,9.484285714285715,9.001999999999999,-5.1,7.297142857142857,5.572,-23.6,4,Tennessee,1.0,0.0,0.39180724,0.25883004,,0.439412985
TX1004,TX,carrying a concealed weapon (ccw),handgun,Permissive,Modify,1996,8.0,5.15,The department shall issue a license to carry a handgun to an applicant if the applicant meets all the eligibility requirements and submits all the application materials  The department shall administer the licensing procedures in good faith so that any applicant who meets all the eligibility requirements and submits all the application materials shall receive a license  The department may not deny an application on the basis of a capricious or arbitrary decision by the department ,0.9784693121910095,POSITIVE,9.078,6.762727272727273,-25.5,8.436,3.967272727272728,-53.0,1,Texas,0.0,0.0,0.273383709,-0.434588209,,0.48583925650000004
TX1006,TX,castle doctrine,handgun and long gun,Permissive,Modify,2007,6.16,4.22,A person who has a right to be present at the location where the deadly force is used  who has not provoked the person against whom the deadly force is used  and who is not engaged in criminal activity at the time the deadly force is used is not required to retreat before using deadly force as described by this section ,0.9657883644104004,POSITIVE,7.430625,7.010909090909092,-5.6,5.528125,3.8127272727272725,-31.0,1,Texas,0.0,0.0,0.239764975,-0.540671333,-0.272955721,0.435748781
TX1008,TX,child access laws,handgun and long gun,Restrictive,Implement,1995,8.25,6.18,A person commits an offense if a child gains access to a readily dischargeable firearm and the person with criminal negligence _x D_   left the firearm in a place to which the person knew or should have known the child would gain access ,0.9987210631370544,NEGATIVE,9.285,6.816521739130435,-26.6,9.0,4.018695652173914,-55.3,1,Texas,0.0,0.0,0.279102177,-0.535953205,,
TX1013,TX,open carry,handgun,Permissive,Modify,1997,7.32,4.58,  in a shoulder or belt holster  ,0.956433892250061,NEGATIVE,8.898333333333333,6.736190476190477,-24.3,7.888333333333333,3.9380952380952388,-50.1,1,Texas,0.0,0.0,0.246396327,-0.489959733,,0.534736919
TX1025,TX,prohibited possessor,handgun and long gun,Restrictive,Modify,2001,6.85,3.91, Dating violence  means an act by an individual that is against another individual with whom that person has or has had a dating relationship and that is intended to result in physical harm  bodily injury  assault  or sexual assault or that is a threat that reasonably places the individual in fear of imminent physical harm  bodily injury  assault  or sexual assault  but does not include defensive measures to protect oneself,0.9899768233299255,NEGATIVE,8.068999999999999,6.7429411764705875,-16.4,6.379,3.935882352941176,-38.3,1,Texas,0.0,0.0,0.237846556,-0.541996946,-0.288460568,0.365700842
TX1026,TX,prohibited possessor,handgun and long gun,Restrictive,Implement,2008,6.44,4.04,       possesses a firearm          Dating violence  means an act by an individual that is against another individual with whom that person has or has had a dating relationship and that is intended to result in physical harm  bodily injury  assault  or sexual assault or that is a threat that reasonably places the individual in fear of imminent physical harm  bodily injury  assault  or sexual assault  but does not include defensive measures to protect oneself,0.9766268134117126,NEGATIVE,7.355882352941176,7.0680000000000005,-3.9,5.451176470588235,3.79,-30.5,1,Texas,0.0,0.0,0.243038896,-0.549760959,-0.206359951,0.319171867
TX1033,TX,background checks,handgun,Restrictive,Implement,1994,9.37,8.0,Beginning on the date that is   days after the date of enactment of this subsection and ending on the day before the date that is   months after such date of enactment  it shall be unlawful for any licensed importer  licensed manufacturer  or licensed dealer to sell  deliver  or transfer a handgun to an individual who is not licensed under section    unless     the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal  State  or local law ,0.9986502528190613,NEGATIVE,9.256666666666668,6.87625,-25.7,9.333333333333334,4.10875,-56.0,2,Texas,0.0,0.0,0.279223236,-0.32833709,,0.456218062
TX1034,TX,background checks,long gun,Restrictive,Implement,1998,7.2,4.48,Beginning on the date that is   days after the Attorney General notifies licensees under section    of the transferee containing a photograph of the transferee ,0.9770532846450806,NEGATIVE,8.672857142857143,6.713000000000001,-22.6,7.4157142857142855,3.9110000000000005,-47.3,2,Texas,0.0,0.0,0.24325623,-0.425724691,,0.43736693
TX1040,TX,waiting period,handgun,Restrictive,Implement,1994,9.37,8.0,Beginning on the date that is   days after the date of enactment of this subsection and ending on the day before the date that is   months after such date of enactment  it shall be unlawful for any licensed importer  licensed manufacturer  or licensed dealer to sell  deliver  or transfer a handgun to an individual who is not licensed under section    unless   the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal  State  or local law ,0.9986502528190613,NEGATIVE,9.256666666666668,6.87625,-25.7,9.333333333333334,4.10875,-56.0,2,Texas,0.0,0.0,0.279223236,-0.32833709,,0.456218062
TX1041,TX,waiting period,handgun,Permissive,Repeal,1998,7.2,4.48,Repealed ,0.9758800268173218,NEGATIVE,8.672857142857143,6.713000000000001,-22.6,7.4157142857142855,3.9110000000000005,-47.3,2,Texas,0.0,0.0,0.24325623,-0.425724691,,0.43736693
UT1002,UT,background checks,handgun,Restrictive,Implement,1994,9.64,2.04,          Criminal background check prior to purchase of a handgun    A criminal history background check is required for the sale of a handgun by a licensed firearm dealer in the state ,0.979478657245636,NEGATIVE,9.83,9.500833333333333,-3.3,1.5233333333333334,1.3245833333333332,-13.0,4,Utah,0.0,0.0,0.43917376,-0.476586618,,
UT1004,UT,background checks,long gun,Restrictive,Implement,1998,10.13,1.34,          Criminal background check prior to purchase of a firearm   Fee   Exemption for concealed firearm permit holders    At the time that federal law extends the criminal background check requirement to other firearms  the division shall make rules to extend the background checks required under this section to the other firearms ,0.974685788154602,NEGATIVE,9.347142857142856,9.579500000000001,2.5,1.7185714285714284,1.2514999999999996,-27.2,3,Utah,0.0,0.0,0.438271184,-0.027364371,,
UT1006,UT,carrying a concealed weapon (ccw),handgun,Permissive,Modify,1995,8.47,2.4,   the bureau shall consider mitigating circumstances ,0.8753311038017273,NEGATIVE,9.782499999999999,9.545652173913044,-2.4,1.6525,1.2778260869565217,-22.7,2,Utah,0.0,0.0,0.442743579,-0.125459971,,
UT1008,UT,castle doctrine,handgun and long gun,Permissive,Modify,1994,9.64,2.04,A person does not have a duty to retreat from the force or threatened force described in Subsection   ,0.9827860593795776,POSITIVE,9.83,9.500833333333333,-3.3,1.5233333333333334,1.3245833333333332,-13.0,4,Utah,0.0,0.0,0.43917376,-0.476586618,,
UT1010,UT,child access laws,handgun and long gun,Restrictive,Implement,1993,8.7,1.38,  a third degree felony for each subsequent offense  ,0.9973684549331665,NEGATIVE,10.395,9.506400000000001,-8.5,1.595,1.3532,-15.2,3,Utah,0.0,0.0,0.488311347,-0.415396328,,0.53781678
UT1014,UT,minimum age,long gun,Permissive,Implement,1993,8.7,1.38,          Penalties for providing certain weapons to a minor    Any person who violates this section is guilty of a third degree felony  ,0.9954721927642822,NEGATIVE,10.395,9.506400000000001,-8.5,1.595,1.3532,-15.2,3,Utah,0.0,0.0,0.488311347,-0.415396328,,0.53781678
UT1021,UT,open carry,handgun,Permissive,Modify,1994,9.64,2.04,Utah Code Ann           Unless otherwise authorized by law  a person may not carry a loaded firearm    pursuant to Section       ,0.9621926546096802,NEGATIVE,9.83,9.500833333333333,-3.3,1.5233333333333334,1.3245833333333332,-13.0,4,Utah,0.0,0.0,0.43917376,-0.476586618,,
UT1025,UT,background checks,handgun,Restrictive,Implement,1998,10.13,1.34, A criminal background check required by this section shall only apply to the purchase of a handgun until federal law requires the background check to extend to other firearms    A criminal history background check is required for the sale of a firearm by a licensed firearm dealer in the state ,0.9896182417869568,NEGATIVE,9.347142857142856,9.579500000000001,2.5,1.7185714285714284,1.2514999999999996,-27.2,3,Utah,0.0,0.0,0.438271184,-0.027364371,,
UT1034,UT,minimum age,handgun,Permissive,Implement,1993,8.7,1.38,          Penalties for providing certain weapons to a minor    Any person who violates this section is guilty of a third degree felony  ,0.9954721927642822,NEGATIVE,10.395,9.506400000000001,-8.5,1.595,1.3532,-15.2,3,Utah,0.0,0.0,0.488311347,-0.415396328,,0.53781678
UT1036,UT,prohibited possessor,handgun and long gun,Restrictive,Implement,1995,8.47,2.4, 	upon finding that the respondent s use or possession of a weapon may pose a serious threat of harm to the petitioner  prohibit the respondent from purchasing  using  or possessing a firearm or other weapon specified by the court ,0.992972731590271,NEGATIVE,9.782499999999999,9.545652173913044,-2.4,1.6525,1.2778260869565217,-22.7,2,Utah,0.0,0.0,0.442743579,-0.125459971,,
UT1037,UT,prohibited possessor,handgun and long gun,Restrictive,Implement,1999,7.78,1.39,    or has been committed to a mental institution,0.9881183505058289,NEGATIVE,9.445,9.67421052631579,2.4,1.67125,1.2442105263157894,-25.6,2,Utah,0.0,0.0,0.412715452,-0.196301991,-0.049887206,0.476546359
UT1038,UT,prohibited possessor,handgun and long gun,Restrictive,Implement,1999,7.78,1.39,    or has been committed to a mental institution,0.9881183505058289,NEGATIVE,9.445,9.67421052631579,2.4,1.67125,1.2442105263157894,-25.6,2,Utah,0.0,0.0,0.412715452,-0.196301991,-0.049887206,0.476546359
UT1039,UT,prohibited possessor,handgun and long gun,Restrictive,Implement,2000,9.06,0.71,A Category II restricted person is a person who    has been found mentally incompetent to stand trial for a felony offense,0.9929060935974121,NEGATIVE,9.26,9.708333333333334,4.8,1.64,1.2738888888888888,-22.3,2,Utah,0.0,0.0,0.382728464,0.130184619,-0.154756957,0.551705627
UT1040,UT,prohibited possessor,handgun and long gun,Permissive,Repeal,2000,9.06,0.71,Repealed ,0.9758800268173218,NEGATIVE,9.26,9.708333333333334,4.8,1.64,1.2738888888888888,-22.3,2,Utah,0.0,0.0,0.382728464,0.130184619,-0.154756957,0.551705627
UT1041,UT,prohibited possessor,handgun and long gun,Restrictive,Implement,2018,11.3,1.08, B        is or was in a consensual sexual relationship with the other party ,0.938988208770752,NEGATIVE,9.475925925925926,,,1.382222222222222,,,2,,,,,,,
UT1042,UT,prohibited possessor,handgun and long gun,Restrictive,Implement,2018,11.3,1.08, Cohabitant  means an emancipated person pursuant to Section       or a person who is   years of age or older who    is or was in a consensual sexual relationship with the other party   ,0.9579043388366699,NEGATIVE,9.475925925925926,,,1.382222222222222,,,2,,,,,,,
UT1049,UT,background checks,handgun,Restrictive,Implement,1994,9.64,2.04,Beginning on the date that is   days after the date of enactment of this subsection and ending on the day before the date that is   months after such date of enactment  it shall be unlawful for any licensed importer  licensed manufacturer  or licensed dealer to sell  deliver  or transfer a handgun to an individual who is not licensed under section    unless     the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal  State  or local law ,0.9986502528190613,NEGATIVE,9.83,9.500833333333333,-3.3,1.5233333333333334,1.3245833333333332,-13.0,4,Utah,0.0,0.0,0.43917376,-0.476586618,,
UT1050,UT,background checks,long gun,Restrictive,Implement,1998,10.13,1.34,Beginning on the date that is   days after the Attorney General notifies licensees under section    of the transferee containing a photograph of the transferee ,0.9770532846450806,NEGATIVE,9.347142857142856,9.579500000000001,2.5,1.7185714285714284,1.2514999999999996,-27.2,3,Utah,0.0,0.0,0.438271184,-0.027364371,,
VT1018,VT,prohibited possessor,handgun and long gun,Restrictive,Implement,2001,6.76,1.12,  the defendant is currently incarcerated and has been convicted of one of the following  murder  attempted murder  kidnapping  domestic assault  aggravated domestic assault  sexual assault  aggravated sexual assault  stalking  aggravated stalking  lewd or lascivious conduct with a child  use of a child in a sexual performance  or consenting to a sexual performance ,0.9847679734230042,NEGATIVE,8.722,8.211176470588235,-5.9,1.2480000000000002,1.16125,-7.0,1,Vermont,0.0,0.0,0.542100831,1.105445786,-0.006617063,0.41813101
VT1019,VT,prohibited possessor,handgun and long gun,Restrictive,Implement,2018,10.45,1.74,   or,0.5685814023017883,NEGATIVE,8.263703703703705,,,1.175,,,6,,,,,,,
VT1020,VT,prohibited possessor,handgun and long gun,Restrictive,Implement,2018,10.45,1.74,A State s Attorney or the Office of the Attorney General may file a motion requesting that the court issue an extreme risk protection order ex parte  without notice to the respondent  A law enforcement officer may notify the court that an ex parte extreme risk protection order is being requested pursuant to this section  but the court shall not issue the order until after the motion is submitted ,0.9801033139228821,NEGATIVE,8.263703703703705,,,1.175,,,6,,,,,,,
VT1022,VT,background checks,handgun,Restrictive,Implement,2018,10.45,1.74,Except as provided in subsection   A licensed dealer shall return the firearm to the proposed transferor and decline to continue facilitating the transfer if the licensed dealer determines that the proposed transferee is prohibited by federal or State law from purchasing or possessing the firearm ,0.998116135597229,NEGATIVE,8.263703703703705,,,1.175,,,6,,,,,,,
VT1027,VT,minimum age,handgun,Restrictive,Implement,2018,10.45,1.74,A person shall not sell a firearm to a person under   years of age  A person who violates this subsection shall be imprisoned for not more than one year or fined not more than         or both ,0.9705055952072144,NEGATIVE,8.263703703703705,,,1.175,,,6,,,,,,,
VT1028,VT,minimum age,long gun,Restrictive,Implement,2018,10.45,1.74,A person shall not sell a firearm to a person under   years of age  A person who violates this subsection shall be imprisoned for not more than one year or fined not more than         or both ,0.9705055952072144,NEGATIVE,8.263703703703705,,,1.175,,,6,,,,,,,
VT1029,VT,background checks,long gun,Restrictive,Implement,2018,10.45,1.74,Except as provided in subsection   A licensed dealer shall return the firearm to the proposed transferor and decline to continue facilitating the transfer if the licensed dealer determines that the proposed transferee is prohibited by federal or State law from purchasing or possessing the firearm ,0.998116135597229,NEGATIVE,8.263703703703705,,,1.175,,,6,,,,,,,
VT1033,VT,background checks,handgun,Restrictive,Implement,1994,6.59,0.32,Beginning on the date that is   days after the date of enactment of this subsection and ending on the day before the date that is   months after such date of enactment  it shall be unlawful for any licensed importer  licensed manufacturer  or licensed dealer to sell  deliver  or transfer a handgun to an individual who is not licensed under section    unless     the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal  State  or local law ,0.9986502528190613,NEGATIVE,11.116666666666667,8.067916666666667,-27.4,2.02,1.1006666666666667,-45.5,2,Vermont,0.0,0.0,0.471243686,0.942730159,,0.478332024
VT1034,VT,background checks,long gun,Restrictive,Implement,1998,9.37,0.64,Beginning on the date that is   days after the Attorney General notifies licensees under section    of the transferee containing a photograph of the transferee ,0.9770532846450806,NEGATIVE,8.974285714285713,8.068999999999999,-10.1,1.412857142857143,1.1236363636363638,-20.5,2,Vermont,0.0,0.0,0.523712565,0.549162964,,0.413373254
VT1040,VT,waiting period,handgun,Restrictive,Implement,1994,6.59,0.32,Beginning on the date that is   days after the date of enactment of this subsection and ending on the day before the date that is   months after such date of enactment  it shall be unlawful for any licensed importer  licensed manufacturer  or licensed dealer to sell  deliver  or transfer a handgun to an individual who is not licensed under section    unless   the transferor has received notice from the chief law enforcement officer that the officer has no information indicating that receipt or possession of the handgun by the transferee would violate Federal  State  or local law ,0.9986502528190613,NEGATIVE,11.116666666666667,8.067916666666667,-27.4,2.02,1.1006666666666667,-45.5,2,Vermont,0.0,0.0,0.471243686,0.942730159,,0.478332024
VT1041,VT,waiting period,handgun,Permissive,Repeal,1998,9.37,0.64,Repealed ,0.9758800268173218,NEGATIVE,8.974285714285713,8.068999999999999,-10.1,1.412857142857143,1.1236363636363638,-20.5,2,Vermont,0.0,0.0,0.523712565,0.549162964,,0.413373254
